startx,starty,goalx,goaly,imagenumber
47,61,47,52,145
33,46,81,59,145
21,103,117,45,145
37,0,55,56,145
12,26,12,66,145
93,65,77,75,145
11,28,71,100,145
14,71,98,36,145
90,70,48,110,145
110,15,105,6,145
28,110,25,92,145
53,87,26,47,145
107,2,81,89,145
27,58,41,26,145
34,16,77,37,145
53,72,80,58,145
61,67,71,105,145
35,5,76,92,145
79,75,29,9,145
12,105,57,102,145
102,43,19,96,145
90,60,86,36,145
15,110,112,56,145
28,18,11,11,145
88,95,89,116,145
77,55,37,62,145
55,41,106,37,145
77,67,50,45,145
15,9,58,62,145
25,49,38,19,145
41,46,58,68,145
82,38,32,8,145
12,59,16,23,145
50,70,93,48,145
13,9,22,32,145
113,25,89,55,145
53,59,74,90,145
43,109,16,7,145
74,93,88,106,145
57,57,77,47,145
99,45,75,112,145
37,13,91,45,145
37,48,8,13,145
77,39,44,85,145
16,68,63,91,145
31,59,107,54,145
73,114,87,70,145
67,67,79,88,145
1,64,15,115,145
47,87,67,59,145
28,91,90,81,145
28,94,33,87,145
25,20,118,51,145
17,53,73,59,145
115,53,105,27,145
29,49,23,100,145
8,16,52,17,145
63,107,12,78,145
89,70,51,106,145
86,31,15,47,145
4,73,64,107,145
39,10,50,46,145
53,55,1,72,145
3,106,92,17,145
55,64,78,66,145
14,99,3,105,145
16,35,10,32,145
57,97,93,47,145
19,95,22,59,145
23,33,52,45,145
1,21,54,29,145
52,32,40,117,145
50,43,43,64,145
27,107,10,15,145
54,15,33,70,145
30,72,31,43,145
12,98,84,59,145
98,29,83,101,145
49,91,19,79,145
30,82,47,69,145
76,53,17,42,145
35,76,31,89,145
90,83,46,3,145
22,15,12,89,145
24,57,17,0,145
29,83,44,17,145
45,114,34,115,145
114,51,89,109,145
16,4,15,115,145
20,37,49,87,145
60,114,15,13,145
111,16,18,38,145
53,36,6,42,146
92,112,22,111,146
102,95,44,107,146
78,105,23,52,146
72,108,37,8,146
112,111,91,99,146
83,88,81,53,146
91,114,77,39,146
24,39,32,106,146
56,46,93,24,146
20,86,65,10,146
14,70,92,22,146
72,110,81,4,146
26,71,105,30,146
48,105,111,49,146
100,13,115,101,146
11,52,109,46,146
111,49,66,14,146
31,77,77,51,146
70,22,41,18,146
75,43,21,48,146
117,53,116,38,146
64,20,7,37,146
104,80,21,104,146
98,14,113,32,146
41,23,76,0,146
89,49,26,109,146
33,73,22,11,146
86,38,48,25,146
15,118,1,27,146
76,49,104,38,146
77,95,68,52,146
73,106,6,66,146
99,14,80,96,146
85,25,51,36,146
67,103,9,90,146
109,9,1,6,146
35,115,67,31,146
50,27,80,2,146
5,105,27,6,146
83,79,36,94,146
20,103,116,28,146
113,24,54,19,146
112,30,44,99,146
75,94,10,86,146
30,118,46,50,146
79,99,25,105,146
44,79,118,83,146
84,39,45,15,146
26,26,65,7,146
93,11,88,25,146
41,33,113,15,146
92,52,0,6,146
117,105,46,24,146
7,43,25,91,146
115,93,118,112,146
34,110,98,17,146
32,91,70,99,146
13,69,25,37,146
22,7,37,40,146
75,99,74,99,146
44,83,33,3,146
55,114,104,26,146
48,13,97,19,146
76,8,87,5,146
35,42,110,41,146
35,82,42,29,146
91,27,62,101,146
0,98,52,36,146
19,96,10,89,146
92,95,9,83,146
54,16,112,110,146
97,98,48,38,146
115,33,2,52,146
47,31,79,29,146
64,1,107,75,146
82,51,85,29,146
42,78,105,1,146
106,22,81,39,146
70,36,47,25,146
83,72,30,101,146
52,106,91,38,146
110,46,98,5,146
96,114,84,52,146
66,17,44,46,146
101,87,82,17,146
96,94,92,109,146
66,26,49,103,146
46,18,74,96,146
70,92,45,11,146
72,114,62,111,146
8,118,0,40,146
21,0,20,45,146
64,31,34,76,146
43,95,49,37,146
47,47,98,5,146
3,106,14,82,146
28,4,109,10,146
64,23,94,110,146
34,34,11,2,146
116,99,35,38,146
70,90,79,96,146
13,83,23,2,146
91,9,112,9,146
108,81,44,20,146
79,1,90,27,146
40,100,14,110,146
67,29,27,108,146
5,99,42,1,146
109,114,92,29,146
68,52,72,31,146
18,43,20,49,146
68,89,32,77,146
31,98,64,25,146
55,51,2,106,146
76,23,108,12,146
22,111,105,89,146
81,11,46,72,146
40,81,62,25,146
53,43,96,88,146
11,82,90,29,146
49,22,34,73,146
1,106,48,20,146
80,36,69,105,146
24,15,16,92,146
59,38,36,85,146
89,108,22,112,146
106,78,7,105,146
79,25,84,21,146
5,109,24,47,146
36,77,98,37,146
2,67,66,20,146
26,90,100,100,146
58,15,27,82,146
36,29,72,48,146
61,38,29,32,146
4,113,11,0,146
52,111,13,73,146
12,101,56,113,146
44,84,107,104,146
77,112,68,46,146
107,28,110,95,146
71,32,64,21,146
46,104,70,42,146
51,114,118,102,146
62,84,25,86,146
16,113,97,32,146
34,53,117,40,146
36,75,84,3,146
72,18,34,100,146
58,108,112,32,146
41,69,108,72,146
104,22,75,41,146
25,82,101,99,146
93,103,48,100,146
68,93,69,102,146
20,71,30,81,146
38,32,80,92,146
85,117,86,38,146
111,24,78,73,146
14,81,54,83,146
77,111,106,33,146
94,1,83,6,146
30,14,19,91,146
94,35,36,79,146
69,49,93,16,146
101,91,13,80,146
52,29,29,24,146
115,83,52,14,146
91,113,93,6,146
112,24,117,81,146
18,17,49,49,146
55,49,58,104,146
67,31,62,95,146
16,42,3,50,146
18,113,24,23,146
60,42,110,16,146
2,25,66,6,146
4,23,66,50,146
117,52,117,27,146
15,110,93,94,146
12,3,40,81,146
34,9,57,92,146
15,10,15,68,146
34,84,113,25,146
3,13,114,47,146
114,25,84,79,146
25,20,59,28,146
86,0,42,99,146
106,34,7,67,146
88,0,18,92,146
105,87,83,29,146
113,48,27,112,146
1,2,19,72,146
81,32,59,22,146
44,28,92,18,146
39,111,2,6,146
116,89,97,95,146
109,46,39,76,146
17,110,43,108,146
65,47,9,64,147
95,93,28,4,147
44,9,40,37,147
87,23,42,36,147
32,32,108,94,147
64,7,2,22,147
63,97,45,106,147
26,2,54,22,147
105,97,85,70,147
10,68,2,18,147
82,90,89,61,147
28,42,53,7,147
92,78,56,116,147
34,37,86,90,147
24,80,87,20,147
99,99,47,66,147
89,74,23,115,147
88,66,63,30,147
64,81,36,65,147
89,4,57,101,147
102,100,76,8,147
91,105,95,91,147
82,32,81,60,147
88,65,42,52,147
65,86,60,111,147
101,77,24,98,147
94,98,97,101,147
13,62,50,31,147
25,97,63,83,147
23,73,31,6,147
16,16,63,97,147
57,67,47,52,147
83,87,94,75,147
5,13,25,101,147
94,9,6,11,147
18,113,54,25,147
45,41,9,74,147
61,92,10,98,147
103,63,42,43,147
103,112,68,71,147
105,72,69,88,147
88,86,8,48,147
11,51,99,54,147
52,22,18,60,147
19,98,57,14,147
69,9,37,23,147
20,27,66,24,147
101,100,87,32,147
21,45,7,57,147
109,63,94,106,147
103,30,49,89,147
68,73,80,89,147
33,104,55,53,147
96,74,69,4,147
77,96,43,68,147
75,3,48,59,147
18,27,71,108,147
80,90,73,83,147
100,116,111,68,147
51,114,39,25,147
42,32,63,44,147
107,109,34,77,147
18,100,110,76,147
0,37,62,49,147
2,111,108,89,147
19,73,2,7,147
19,111,38,28,147
31,65,31,14,147
62,103,19,72,147
97,17,59,36,147
92,106,46,10,147
98,85,53,3,147
43,4,92,73,147
16,30,41,38,147
49,15,43,89,147
80,102,73,92,147
89,47,4,90,147
9,63,6,21,147
53,34,27,105,147
58,98,55,61,147
30,72,93,67,147
69,10,76,15,147
58,56,79,37,147
26,15,93,88,147
66,96,41,39,147
34,77,87,12,147
40,52,30,101,147
45,41,35,110,147
8,75,2,1,147
37,60,49,102,147
16,22,2,35,147
19,85,8,111,147
15,41,45,8,147
66,82,57,50,147
101,116,25,17,147
57,74,107,30,147
24,8,58,95,147
77,23,91,95,147
8,33,67,86,147
87,14,111,116,147
72,70,9,95,147
100,40,57,50,147
92,93,39,96,147
35,29,68,36,147
70,34,16,80,147
75,36,31,20,147
20,100,67,6,147
9,39,43,93,147
44,115,104,51,147
43,113,74,96,147
1,9,72,35,147
62,71,97,49,147
27,17,7,27,147
12,57,75,99,147
71,93,87,37,147
59,93,106,79,147
25,61,61,43,147
29,19,9,15,147
64,34,85,109,147
6,57,86,72,147
20,83,37,24,147
48,97,74,64,147
110,47,71,46,147
68,35,76,116,147
59,52,81,26,147
80,85,21,36,147
20,26,40,105,147
91,70,31,3,147
33,38,90,35,147
17,73,5,58,147
67,8,59,3,147
90,65,30,75,147
51,104,89,21,147
5,42,53,108,147
7,96,46,23,147
89,87,13,103,147
50,118,46,36,147
2,59,46,33,147
93,27,95,105,147
54,67,62,7,147
45,94,36,50,147
67,69,69,85,147
14,15,21,60,147
75,7,79,48,147
60,58,39,35,147
79,26,88,80,147
13,53,40,44,147
3,21,32,112,147
78,75,6,44,147
58,61,22,115,147
109,15,58,5,147
79,7,48,36,147
61,50,42,35,147
43,98,8,104,147
53,43,106,86,147
42,93,54,52,147
30,41,73,11,147
20,83,6,45,147
3,14,46,22,147
59,79,43,43,147
74,64,15,67,147
48,103,11,92,147
42,42,11,35,147
40,105,39,67,147
60,35,86,69,147
42,64,29,64,147
48,52,92,80,147
65,94,74,22,147
93,21,68,112,147
54,92,89,111,147
45,66,7,89,147
56,10,57,68,147
65,113,71,47,147
87,73,102,50,147
15,26,28,6,147
39,18,85,18,147
2,18,72,28,147
76,73,41,30,147
87,26,67,54,147
70,56,30,51,147
29,67,82,13,147
12,50,108,63,147
29,18,19,41,147
32,16,99,75,147
57,44,69,13,147
61,32,71,47,147
58,105,70,8,147
26,80,68,99,147
20,91,75,25,147
88,21,7,18,147
83,50,70,67,147
57,22,65,113,147
107,33,103,57,147
31,115,26,94,147
40,68,100,92,147
3,106,41,94,147
26,49,27,5,147
76,55,42,32,147
99,33,24,94,147
6,101,39,12,147
50,50,88,24,148
118,19,96,63,148
103,63,95,3,148
113,112,93,43,148
89,46,90,50,148
116,41,106,29,148
81,114,85,96,148
103,73,38,23,148
98,62,109,34,148
86,14,88,90,148
101,21,90,62,148
28,25,58,12,148
46,84,7,23,148
103,58,90,24,148
92,57,29,31,148
13,39,82,78,148
37,36,91,106,148
39,32,95,36,148
74,109,35,21,148
24,30,107,27,148
36,25,84,102,148
103,4,87,2,148
114,54,53,7,148
6,47,6,31,148
45,97,84,14,148
82,111,103,37,148
84,113,113,43,148
80,98,15,13,148
93,106,46,39,148
85,107,94,80,148
46,36,45,28,148
102,51,99,81,148
82,95,85,117,148
45,85,99,80,148
32,101,93,29,148
18,25,114,30,148
80,44,30,93,148
97,5,117,101,148
93,44,84,96,148
115,39,86,68,148
105,112,103,43,148
51,41,87,111,148
83,109,98,11,148
24,23,102,22,148
40,101,2,38,148
73,115,92,20,148
17,29,9,13,148
117,45,13,30,148
94,6,10,53,148
31,24,88,18,148
112,115,34,34,148
102,49,91,88,148
49,91,84,110,148
46,31,103,72,148
7,18,95,31,148
106,110,33,25,148
84,88,26,26,148
117,23,86,111,148
52,40,29,20,148
106,40,89,99,148
99,50,93,89,148
81,70,33,33,148
88,42,80,86,148
41,27,101,19,148
91,13,104,114,148
41,91,3,19,148
101,43,52,33,148
41,15,56,35,148
37,22,83,45,148
42,34,43,85,148
114,114,45,35,148
86,74,44,107,148
96,15,39,33,148
89,56,115,26,148
46,30,86,118,148
99,29,106,33,148
46,49,95,59,148
14,11,55,36,148
88,5,17,20,148
88,12,40,49,148
90,40,13,47,148
33,17,83,75,148
104,83,90,12,148
107,100,43,35,148
105,36,28,14,148
97,7,10,36,148
79,101,115,26,148
84,117,8,9,148
59,24,15,17,148
112,113,4,31,148
104,102,10,27,148
74,105,83,86,148
87,63,100,31,148
24,17,96,95,148
108,73,102,86,148
108,51,47,32,148
4,45,86,75,148
90,91,116,92,148
91,38,85,73,148
110,109,76,84,148
1,24,102,83,148
100,8,7,15,148
23,21,58,40,148
52,41,109,95,148
115,28,117,104,148
98,112,102,46,148
89,46,48,83,148
95,93,104,90,148
104,23,113,32,148
87,15,90,51,148
81,89,13,45,148
50,19,90,51,148
53,7,42,102,148
58,45,29,21,148
76,103,113,118,148
83,116,45,39,148
101,107,37,103,148
77,32,109,35,148
36,22,90,102,148
2,10,98,103,148
104,109,33,21,148
88,25,14,39,148
40,90,53,49,148
109,27,41,23,148
9,16,103,47,148
102,55,91,23,148
118,35,7,48,148
117,19,97,34,148
109,22,59,20,148
118,38,93,20,148
14,44,32,17,148
83,11,41,47,148
96,13,116,93,148
91,72,42,11,148
112,47,97,95,148
37,15,104,46,148
118,37,114,35,148
31,32,101,99,148
57,50,96,79,148
85,93,96,80,148
95,12,91,18,148
102,109,87,51,148
102,111,107,31,148
83,98,103,78,148
15,20,107,11,148
38,24,87,79,148
51,12,87,38,148
101,35,88,61,148
46,109,60,90,148
104,64,100,77,148
97,65,49,42,148
90,108,114,19,148
102,77,84,87,148
39,97,94,40,148
7,49,82,90,148
6,21,50,15,148
108,32,28,99,148
107,7,93,71,148
82,75,92,38,148
28,99,92,81,148
17,11,94,32,148
96,106,88,65,148
42,85,30,98,148
37,93,103,64,148
80,81,88,20,148
104,71,94,71,148
98,42,107,52,148
80,73,81,113,148
117,90,83,78,148
45,98,89,64,148
103,35,114,49,148
97,27,58,53,148
102,79,83,83,148
35,96,85,78,148
23,27,110,93,148
6,16,91,110,148
79,46,48,9,148
88,15,90,36,148
78,48,107,46,148
93,48,36,11,148
99,107,90,65,148
100,66,116,21,148
102,77,97,77,148
90,88,30,35,148
88,76,81,99,148
107,11,102,30,148
99,96,50,32,148
95,81,51,84,148
46,30,87,86,148
105,25,117,29,148
104,95,81,76,148
114,45,83,104,148
40,16,97,84,148
48,86,92,66,148
45,42,41,29,148
88,100,86,26,148
99,57,14,20,148
84,79,82,85,148
27,98,115,101,148
89,117,85,91,148
56,110,71,40,149
23,19,114,115,149
38,21,91,82,149
49,32,75,88,149
111,115,12,105,149
64,59,16,79,149
44,83,100,48,149
87,99,95,39,149
91,9,2,70,149
60,16,108,49,149
109,90,103,84,149
105,19,36,19,149
31,84,58,102,149
61,95,45,71,149
78,22,1,93,149
93,92,109,107,149
100,101,66,75,149
23,5,37,115,149
51,113,78,80,149
86,37,94,70,149
14,28,4,78,149
40,39,118,70,149
28,1,27,51,149
70,65,76,23,149
66,96,90,15,149
25,25,114,91,149
98,29,53,51,149
93,117,26,60,149
104,95,92,85,149
77,75,14,111,149
79,17,53,22,149
8,103,18,46,149
22,60,62,116,149
21,27,41,33,149
42,94,13,20,149
40,64,67,84,149
71,13,69,28,149
10,112,67,96,149
106,8,35,93,149
94,57,88,93,149
110,73,99,11,149
15,88,100,19,149
58,98,2,79,149
72,67,71,86,149
25,33,98,61,149
13,65,93,18,149
70,107,103,92,149
77,109,92,44,149
66,50,118,99,149
16,81,105,4,149
73,117,7,58,149
59,34,89,91,149
84,99,55,82,149
47,118,103,85,149
112,114,42,102,149
38,77,93,14,149
105,11,20,56,149
29,85,105,14,149
39,58,19,3,149
37,79,87,1,149
86,64,28,115,149
27,59,33,35,149
70,41,78,86,149
74,81,24,104,149
67,68,14,94,149
96,5,72,116,149
101,74,21,95,149
101,52,98,60,149
41,9,60,17,149
20,99,59,8,149
55,32,73,99,149
24,108,12,49,149
81,111,82,100,149
67,55,87,4,149
78,47,34,58,149
19,38,69,108,149
93,18,99,68,149
48,91,90,101,149
19,61,80,35,149
54,76,118,25,149
43,35,2,61,149
100,6,111,100,149
25,21,7,116,149
10,39,89,50,149
117,1,62,33,149
29,59,105,106,149
81,9,96,27,149
14,75,60,98,149
55,9,26,110,149
50,79,23,25,149
56,98,93,86,149
7,113,42,28,149
46,117,113,35,149
26,75,65,10,149
116,35,43,69,149
37,47,34,88,149
33,60,67,30,149
48,35,76,94,149
77,19,105,11,149
82,96,76,116,149
11,15,51,69,149
110,38,82,66,149
29,57,92,17,149
47,113,70,25,149
54,72,101,45,149
78,66,86,57,149
15,7,57,71,149
63,111,58,95,149
56,71,104,96,149
96,55,94,117,149
38,77,101,92,149
92,30,113,47,149
28,37,85,111,149
91,100,92,75,149
94,37,24,40,149
46,42,11,36,149
52,34,21,88,149
16,94,91,22,149
20,79,110,28,149
27,65,98,5,149
36,91,62,40,149
37,81,64,93,149
46,24,67,99,149
105,77,31,77,149
17,6,71,61,149
114,27,50,5,149
107,8,59,43,149
110,5,117,22,149
20,117,59,5,149
55,12,113,3,149
50,16,22,97,149
110,17,2,52,149
29,43,29,57,149
112,101,26,78,149
111,101,54,102,149
41,43,18,26,149
73,96,36,20,149
98,43,64,67,149
45,115,49,45,149
40,69,104,26,149
28,18,54,9,149
11,85,98,84,149
21,90,9,72,149
71,92,78,70,149
6,105,109,40,149
22,109,93,64,149
113,64,110,107,149
68,59,14,51,149
48,110,90,9,149
18,41,111,84,149
84,55,29,2,149
13,60,109,106,149
61,105,80,25,149
97,118,61,51,149
98,100,32,31,149
38,56,59,37,149
109,93,108,21,149
18,75,112,20,149
88,8,73,26,149
112,111,78,69,149
70,93,117,22,149
37,25,96,14,149
21,34,53,9,149
71,111,104,57,149
101,63,72,30,149
111,21,106,117,149
107,36,114,13,149
53,2,3,118,149
40,116,48,110,149
71,52,47,112,149
8,90,62,42,149
24,74,30,37,149
65,60,3,60,149
31,90,70,61,149
107,42,76,99,149
100,39,0,114,149
58,94,1,112,149
23,91,19,3,149
67,62,28,75,149
31,54,27,51,149
11,68,109,49,149
53,58,33,15,149
32,19,46,46,149
55,91,20,115,149
24,34,117,72,149
13,34,118,10,149
44,20,94,66,149
70,72,111,105,149
15,76,2,86,149
100,76,11,59,149
82,44,118,47,149
80,89,112,13,149
3,39,118,87,149
78,24,66,22,149
55,47,55,84,149
23,44,103,68,149
11,43,6,85,149
23,21,30,19,149
30,116,98,8,149
52,109,72,49,149
0,7,95,91,15
102,3,25,50,15
32,74,33,89,15
71,49,51,107,15
24,110,38,63,15
39,55,77,48,15
64,57,115,83,15
57,68,63,41,15
108,85,46,43,15
41,34,39,76,15
104,47,91,4,15
36,77,105,75,15
50,58,28,55,15
42,108,109,98,15
42,102,54,52,15
70,41,43,91,15
96,102,105,17,15
52,56,52,41,15
10,114,94,39,15
47,60,53,49,15
73,13,98,26,15
88,0,37,42,15
88,11,63,27,15
55,70,37,104,15
94,37,101,72,15
25,102,70,42,15
92,94,20,10,15
48,38,107,97,15
97,34,117,19,15
29,23,113,83,15
104,67,53,116,15
25,29,86,20,15
99,111,111,9,15
22,22,84,43,15
23,43,15,6,15
23,34,21,75,15
6,102,36,78,15
37,111,24,106,15
31,118,117,8,15
35,32,99,30,15
103,21,63,23,15
24,61,30,48,15
21,89,50,114,15
105,63,30,116,15
47,59,33,21,15
110,103,32,9,15
110,88,30,83,15
99,72,91,79,15
98,22,86,51,15
102,13,78,53,15
23,22,17,13,15
60,53,96,70,15
13,82,40,95,15
99,85,91,13,15
6,2,22,52,15
17,102,29,33,15
1,94,1,14,15
36,81,23,43,15
23,14,103,21,15
105,13,38,109,15
108,106,33,80,15
3,101,37,75,15
42,109,55,41,15
71,12,40,102,15
95,33,45,30,15
113,75,44,82,15
42,81,37,76,15
48,40,36,53,15
44,110,65,51,15
101,72,22,102,15
29,84,7,10,15
28,63,5,15,15
73,43,102,33,15
29,18,110,97,15
11,0,21,108,15
18,94,97,55,15
45,38,47,100,15
54,111,97,106,15
54,47,65,52,15
2,110,66,1,15
84,44,27,113,15
19,95,111,14,15
54,53,44,49,15
87,41,98,51,15
49,40,3,114,15
26,75,25,0,15
58,49,29,72,15
27,64,102,105,15
104,17,32,4,15
99,51,8,113,15
46,80,51,87,15
42,53,32,85,15
42,51,52,85,15
25,82,93,51,15
38,46,18,116,15
32,47,74,5,15
86,51,33,99,15
37,105,23,83,15
106,45,106,109,15
56,70,2,3,15
9,89,55,45,15
24,17,28,1,15
67,10,21,22,15
43,74,82,49,15
81,40,66,3,15
12,3,108,81,15
108,4,58,46,15
99,98,58,63,15
33,97,33,1,15
93,30,26,113,15
21,6,19,33,15
108,13,14,100,15
88,18,51,40,15
102,88,18,14,15
44,54,98,107,15
39,87,51,59,15
0,111,63,16,15
99,88,30,40,15
23,102,70,47,15
49,40,6,23,15
92,0,40,43,15
103,20,51,118,15
43,88,5,23,15
99,93,100,13,15
80,41,51,68,15
35,67,110,10,15
99,55,3,99,15
77,54,96,105,15
90,114,24,13,15
99,71,46,85,15
28,51,37,53,15
32,56,99,87,15
45,47,93,54,15
59,106,32,41,15
4,107,109,88,15
74,11,10,113,15
114,87,50,60,15
6,15,40,46,15
37,71,94,89,15
12,96,5,108,15
106,11,55,52,15
2,111,43,65,15
103,19,73,47,15
5,94,24,93,15
107,20,32,96,15
41,99,19,60,15
102,69,33,80,15
64,106,58,43,15
107,24,78,45,15
102,37,44,51,15
90,39,29,93,15
106,87,52,117,15
31,66,34,49,15
100,116,25,94,15
67,46,113,85,15
105,65,104,83,15
40,78,2,0,15
15,15,113,11,15
112,76,105,83,15
33,105,25,13,15
62,49,90,7,15
32,78,47,30,15
114,90,47,72,15
34,116,74,44,15
102,57,51,85,15
16,84,97,114,15
51,62,52,49,15
97,79,25,108,15
28,54,112,86,15
104,91,114,99,15
25,13,60,54,15
110,117,52,70,15
52,63,29,46,15
36,102,15,5,15
81,49,48,117,15
101,79,98,107,15
45,85,102,14,15
41,41,20,102,15
97,91,98,3,15
92,111,30,44,15
22,18,44,38,15
111,3,97,50,15
97,95,90,3,15
13,95,49,46,15
26,65,38,76,15
52,110,106,63,15
28,34,21,60,15
114,95,31,12,15
34,83,25,99,15
111,22,39,38,15
49,88,114,7,15
57,68,24,35,15
32,28,92,2,15
51,70,12,112,15
45,54,47,79,15
16,14,44,78,15
71,10,41,80,15
34,110,8,105,15
69,45,112,90,15
24,95,17,81,15
83,35,109,110,150
98,99,81,73,150
42,17,83,37,150
13,80,19,6,150
109,44,61,21,150
63,89,89,117,150
44,13,92,43,150
69,30,12,28,150
15,87,74,75,150
24,72,32,18,150
104,56,7,86,150
67,33,110,16,150
93,51,65,10,150
55,74,56,17,150
53,12,87,27,150
90,64,74,49,150
51,79,69,76,150
76,72,25,79,150
65,23,35,76,150
114,47,43,17,150
46,31,36,97,150
62,12,16,15,150
105,102,8,77,150
60,80,83,78,150
53,96,41,5,150
1,82,49,1,150
18,72,69,40,150
87,58,76,87,150
18,83,6,92,150
50,107,86,76,150
74,5,81,51,150
2,84,30,10,150
12,12,51,96,150
116,18,82,100,150
68,22,37,77,150
73,52,51,76,150
85,51,29,83,150
29,14,62,0,150
61,72,99,14,150
105,91,93,107,150
20,87,48,27,150
0,86,79,66,150
87,16,43,92,150
80,102,80,37,150
0,80,92,58,150
110,103,71,92,150
58,100,69,85,150
66,101,95,101,150
95,97,1,4,150
57,27,78,102,150
39,98,18,22,150
60,95,70,94,150
31,15,12,101,150
50,85,89,107,150
8,14,97,14,150
13,101,18,90,150
77,81,12,115,150
80,98,96,109,150
71,83,98,109,150
61,82,46,83,150
77,33,50,28,150
70,85,65,11,150
82,20,10,92,150
74,81,61,4,150
67,81,23,80,150
8,73,59,77,150
56,87,23,79,150
72,37,116,20,150
80,91,63,21,150
5,77,90,104,150
61,85,22,94,150
98,24,66,103,150
53,15,99,109,150
17,28,44,71,150
6,14,104,15,150
114,109,81,80,150
116,18,93,48,150
76,42,117,103,150
105,52,63,103,150
76,102,40,86,150
50,28,84,22,150
53,100,34,87,150
98,105,14,23,150
94,17,28,19,150
20,78,30,71,150
98,22,109,100,150
86,27,18,18,150
83,26,67,74,150
76,73,79,46,150
84,67,113,36,150
60,29,116,47,150
2,23,43,20,150
13,16,88,79,150
66,17,78,102,150
12,76,60,27,150
109,23,80,99,150
97,103,32,71,150
81,77,53,9,150
68,3,48,8,150
69,95,75,18,150
117,52,19,22,150
3,10,51,8,150
77,102,15,30,150
11,82,33,81,150
114,52,65,8,150
36,93,114,30,150
48,22,56,73,150
109,50,39,21,150
69,47,109,54,150
95,21,30,10,150
116,55,98,17,150
27,18,75,15,150
40,9,93,21,150
82,16,74,17,150
65,24,54,103,150
15,31,17,16,150
49,104,21,76,150
10,97,77,32,150
103,21,24,96,150
15,81,1,90,150
82,91,88,20,150
20,32,45,82,150
114,28,37,9,150
45,96,78,40,150
97,107,71,6,150
33,16,77,40,150
3,92,87,29,150
23,7,61,24,150
83,57,81,39,150
10,28,30,84,150
19,83,68,87,150
45,107,12,31,150
37,82,102,51,150
43,11,49,34,150
103,94,93,70,150
57,74,17,27,150
48,88,64,3,150
50,76,93,48,150
93,39,74,56,150
78,17,111,46,150
34,23,83,77,150
111,100,13,78,150
114,50,44,7,150
1,15,62,38,150
71,45,87,63,150
86,21,58,12,150
56,90,75,74,150
71,26,62,26,150
68,76,110,101,150
52,10,31,27,150
52,90,93,35,150
41,93,80,94,150
30,21,86,41,150
93,29,81,65,150
37,23,116,24,150
116,48,44,85,150
72,66,90,92,150
77,68,44,25,150
34,20,7,98,150
92,111,16,73,150
17,14,35,14,150
33,92,46,92,150
18,15,54,36,150
10,75,14,22,150
68,24,118,101,150
85,56,51,15,150
71,46,39,83,150
84,102,52,99,150
53,8,44,74,150
74,19,88,55,150
66,88,111,28,150
54,86,115,52,150
63,23,70,19,150
17,84,6,17,150
98,96,118,53,150
41,10,19,16,150
53,80,40,91,150
7,90,52,34,150
54,11,0,95,150
31,87,47,96,150
111,29,0,78,150
21,101,59,14,150
2,17,72,81,150
114,109,75,97,150
48,92,19,72,150
24,81,29,6,150
66,10,48,38,150
51,11,48,84,150
97,13,54,101,150
61,70,56,29,150
20,29,37,15,150
12,93,58,29,150
54,7,39,82,150
41,12,107,55,150
19,19,74,46,150
80,44,117,49,150
99,99,54,21,150
89,102,69,63,150
93,19,96,108,150
67,3,71,8,150
87,61,82,76,151
6,19,77,102,151
41,13,20,114,151
13,107,56,101,151
75,105,14,98,151
43,90,52,68,151
17,87,68,31,151
19,112,27,71,151
31,16,100,27,151
2,74,59,84,151
56,71,28,86,151
73,51,33,68,151
20,78,36,1,151
26,52,36,92,151
73,84,91,38,151
63,85,27,1,151
83,68,38,53,151
40,62,77,59,151
77,84,44,59,151
35,23,14,105,151
60,50,87,26,151
70,19,9,21,151
10,98,47,63,151
10,59,61,10,151
24,38,22,108,151
94,36,43,10,151
20,88,59,118,151
86,70,44,107,151
24,50,62,109,151
13,7,71,49,151
74,107,53,30,151
3,14,51,57,151
17,73,35,75,151
57,16,59,63,151
25,65,25,87,151
83,57,63,0,151
20,60,54,66,151
20,63,44,101,151
76,48,63,2,151
70,105,57,40,151
77,97,31,55,151
1,116,40,99,151
49,22,13,1,151
23,0,66,81,151
60,1,5,28,151
40,76,45,18,151
82,54,82,12,151
13,107,66,1,151
56,1,28,63,151
77,109,17,87,151
87,46,39,99,151
34,83,35,94,151
39,109,42,58,151
82,54,17,58,151
18,24,57,76,151
83,67,44,72,151
51,47,37,47,151
6,11,40,106,151
40,94,23,0,151
30,61,40,73,151
61,7,93,54,151
45,60,80,66,151
78,105,6,76,151
44,59,47,63,151
59,32,34,20,151
27,75,20,118,151
69,10,77,15,151
6,113,85,11,151
38,118,60,69,151
74,73,95,42,151
89,29,11,91,151
28,48,21,68,151
41,19,6,91,151
90,0,25,42,151
53,101,22,53,151
77,114,83,18,151
31,20,88,53,151
62,6,36,100,151
44,93,52,26,151
72,36,3,65,151
37,112,67,55,151
10,86,41,36,151
69,7,69,13,151
2,115,38,22,151
65,8,57,114,151
0,28,33,86,151
13,91,31,105,151
76,82,76,74,151
63,89,40,60,151
83,69,28,53,151
0,16,76,111,151
58,53,18,81,151
27,44,3,19,151
9,26,38,98,151
99,33,68,103,151
8,117,33,67,151
26,50,23,57,151
1,57,91,8,151
65,116,79,60,151
56,23,53,7,151
95,21,43,68,151
16,20,13,5,151
45,52,44,91,151
75,18,29,118,151
17,30,26,116,151
58,71,71,37,151
