startx,starty,goalx,goaly,imagenumber
94,100,71,43,14
95,30,77,22,14
16,111,91,15,14
12,32,49,101,14
21,65,54,75,14
90,117,58,102,14
70,100,70,50,14
91,5,64,39,14
33,77,94,68,14
38,112,100,96,14
38,94,9,23,14
15,108,80,78,14
54,105,56,101,14
77,67,93,95,14
14,87,28,50,14
101,6,12,34,14
83,76,98,81,14
32,103,100,48,14
102,44,94,69,14
70,38,25,96,14
8,30,92,50,14
97,114,44,98,14
4,114,23,30,14
32,46,91,9,14
27,55,35,50,14
95,112,25,88,14
73,22,86,40,14
60,108,105,40,14
10,87,18,111,14
16,83,57,107,14
28,16,99,59,14
106,2,22,105,14
96,63,66,55,14
82,65,83,61,14
84,69,19,9,14
115,118,48,103,14
98,16,30,65,14
38,108,3,86,14
7,88,32,98,14
59,100,73,45,14
65,96,99,15,14
114,113,40,93,14
95,5,85,47,14
116,115,16,87,14
102,88,86,44,14
48,99,96,21,14
89,47,56,77,14
94,13,84,17,14
27,64,65,92,14
4,88,74,112,14
71,15,86,47,14
104,72,66,96,14
60,22,66,38,14
86,10,107,86,14
110,115,17,3,14
74,71,17,13,14
57,94,93,102,14
52,118,96,24,14
113,109,59,52,14
72,82,88,17,14
99,25,52,94,14
70,84,89,118,14
14,102,76,33,14
54,79,94,5,14
42,78,65,53,14
25,75,29,75,14
91,39,80,77,14
112,45,75,92,14
98,59,60,78,14
73,40,94,34,14
86,51,97,109,14
108,80,28,114,14
31,112,73,53,14
13,98,113,115,14
37,47,80,18,14
93,18,35,20,14
84,115,99,22,14
101,103,75,80,14
98,87,35,113,14
26,57,100,117,14
65,83,9,115,14
95,39,28,100,14
48,68,62,39,14
105,110,78,35,14
45,109,96,5,14
99,108,92,94,14
88,13,71,116,14
102,115,41,91,14
84,8,83,53,14
109,102,97,106,14
107,107,108,115,14
65,18,99,83,14
90,17,23,2,14
35,92,66,50,14
37,104,35,19,14
27,39,89,75,14
38,89,83,102,14
63,72,26,76,14
76,19,91,32,14
12,87,27,96,14
64,78,94,49,14
22,70,48,68,14
37,114,44,81,14
30,93,26,50,14
79,45,98,106,14
58,44,84,47,14
101,59,10,16,14
44,97,22,106,14
56,76,82,43,14
102,25,65,41,14
7,32,65,106,14
2,87,27,18,14
21,87,79,97,14
75,116,73,80,14
82,70,104,75,14
28,104,16,17,14
29,82,57,98,14
96,41,71,103,14
68,85,9,30,14
12,23,21,108,14
66,60,104,116,14
107,36,111,105,14
79,57,46,69,14
85,21,10,19,14
29,36,89,103,14
31,52,9,39,14
73,27,110,17,14
88,75,100,102,14
13,31,12,43,14
84,24,57,56,14
29,82,25,29,14
96,10,98,4,14
73,70,14,72,14
6,37,56,88,14
32,108,111,72,14
80,37,25,84,14
20,113,108,75,14
87,65,39,117,14
71,20,80,112,14
36,118,83,31,14
100,41,53,86,14
64,43,103,0,14
65,87,75,95,14
29,41,35,52,14
80,76,26,11,14
70,50,96,86,14
97,67,78,57,14
23,39,29,88,14
31,94,109,87,14
31,111,19,116,14
84,25,42,87,14
77,32,104,2,14
52,83,33,116,14
77,111,29,62,14
118,116,73,116,14
97,87,99,108,14
28,38,2,115,14
7,21,7,34,14
116,105,71,86,14
36,110,33,102,14
85,113,110,95,14
15,112,102,5,14
107,85,90,114,14
6,40,86,49,14
73,76,60,58,14
80,111,65,38,14
109,32,24,8,14
52,79,32,96,14
66,105,44,90,14
74,99,93,41,14
111,112,101,21,14
31,65,78,81,14
61,90,6,29,14
63,38,28,116,14
48,73,11,30,14
51,104,96,69,14
81,67,38,83,14
0,118,22,95,14
56,100,34,81,14
31,84,44,91,14
37,98,77,48,14
29,111,105,8,14
75,29,98,16,14
114,107,103,111,14
93,74,115,104,14
55,111,85,51,14
43,87,27,69,14
91,91,11,29,14
77,110,38,102,14
6,25,68,33,14
14,17,36,38,14
58,96,33,110,14
62,91,91,55,14
68,107,33,49,14
33,55,41,103,14
3,104,61,57,14
110,31,100,96,14
55,91,74,23,14
28,26,71,39,14
24,94,38,13,140
32,60,79,54,140
41,61,82,97,140
71,13,50,73,140
118,30,112,88,140
93,81,118,100,140
104,99,45,94,140
76,58,95,1,140
43,53,63,90,140
72,7,42,58,140
37,94,86,16,140
112,40,110,112,140
23,46,109,35,140
35,34,90,30,140
112,67,46,91,140
11,95,110,101,140
98,58,116,32,140
110,59,82,36,140
98,88,53,81,140
104,102,106,42,140
32,0,83,54,140
76,60,58,117,140
93,12,43,6,140
79,1,35,46,140
97,39,112,85,140
83,78,24,45,140
25,59,86,1,140
94,76,5,9,140
112,110,113,116,140
89,82,106,28,140
73,24,75,72,140
44,76,92,52,140
118,91,6,13,140
104,35,74,56,140
50,87,67,85,140
55,96,0,80,140
1,10,113,100,140
25,62,67,95,140
99,56,115,75,140
26,69,86,49,140
4,0,88,83,140
76,62,109,27,140
76,52,85,91,140
102,64,97,58,140
106,77,117,76,140
61,86,79,0,140
18,79,0,3,140
38,63,40,56,140
24,33,96,60,140
96,80,110,81,140
106,50,109,58,140
37,64,30,12,140
106,27,82,93,140
83,86,100,87,140
88,96,38,7,140
76,65,30,6,140
116,106,37,66,140
48,82,24,46,140
77,29,37,94,140
85,27,19,91,140
94,53,72,21,140
35,36,113,72,140
28,63,106,99,140
104,45,38,57,140
81,82,39,25,140
96,50,65,84,140
42,4,106,58,140
28,23,90,39,140
20,83,64,84,140
5,81,113,50,140
79,60,102,117,140
90,43,37,98,140
42,62,108,47,140
43,39,39,6,140
84,28,92,42,140
104,47,96,71,140
30,83,86,82,140
38,77,105,112,140
41,34,26,26,140
88,31,86,33,140
71,55,115,49,140
88,29,36,63,140
107,40,32,28,140
37,81,117,62,140
8,81,45,87,140
80,83,38,35,140
88,3,104,59,140
93,47,107,95,140
52,87,32,55,140
38,40,40,0,140
27,75,35,24,140
0,21,113,38,140
82,38,77,57,140
109,55,117,50,140
118,82,8,79,140
4,91,106,89,140
95,54,113,48,140
34,26,25,93,140
30,5,6,14,140
116,65,117,85,140
88,94,41,8,140
54,92,50,82,140
9,82,10,84,140
31,97,26,68,140
92,44,107,70,140
7,77,35,60,140
114,78,118,67,140
57,91,59,75,140
82,7,4,81,140
84,69,24,30,140
77,73,97,73,140
68,90,74,40,140
117,31,114,39,140
22,61,107,33,140
105,80,97,40,140
33,2,41,87,140
86,20,108,48,140
35,40,26,58,140
117,97,84,77,140
81,36,106,95,140
106,33,81,92,140
111,68,73,34,140
53,86,105,98,140
118,66,34,59,140
27,28,35,43,140
87,7,10,93,140
106,94,93,15,140
25,39,32,87,140
79,67,91,62,140
79,21,7,81,140
9,21,41,78,140
74,7,31,0,140
111,97,36,71,140
78,63,93,76,140
78,7,37,54,140
97,54,85,29,140
97,3,89,84,140
35,95,83,53,140
3,82,77,0,140
66,97,74,73,140
33,31,105,100,140
26,61,117,72,140
54,93,27,85,140
25,24,93,93,140
108,92,89,76,140
99,70,96,54,140
40,60,84,85,140
33,32,106,85,140
36,19,105,76,140
33,47,113,62,140
78,81,13,82,140
86,3,88,48,140
76,74,24,88,140
39,93,82,66,140
90,44,39,87,140
52,84,114,98,140
81,35,53,93,140
38,58,33,64,140
84,24,21,84,140
42,23,86,76,140
65,91,103,80,140
116,97,85,83,140
45,9,26,57,140
73,64,111,36,140
76,23,58,92,140
90,88,77,34,140
34,70,99,86,140
91,36,100,90,140
86,49,106,104,140
15,97,97,39,140
86,90,91,7,140
93,44,102,91,140
41,46,36,81,140
74,60,53,89,140
93,54,90,22,140
75,26,96,95,140
107,99,7,81,140
83,76,23,85,140
105,36,80,36,140
57,94,48,71,140
102,70,37,29,140
70,12,12,93,140
35,61,111,92,140
115,89,85,23,140
83,79,41,26,140
93,78,114,96,140
73,0,86,80,140
42,71,81,19,140
45,65,43,74,140
31,29,40,25,140
115,45,101,89,140
77,16,88,72,140
15,80,39,21,140
73,96,39,77,140
91,33,0,15,140
78,28,72,84,140
12,87,87,25,140
60,83,39,80,140
88,82,115,27,140
38,87,118,103,140
88,58,25,59,141
64,22,35,9,141
31,113,35,13,141
16,60,69,49,141
28,23,89,9,141
42,34,2,47,141
116,45,15,118,141
74,32,99,91,141
93,96,36,35,141
10,101,109,67,141
2,113,110,19,141
45,17,92,55,141
104,70,117,10,141
81,54,33,52,141
109,14,45,94,141
10,40,36,105,141
52,64,96,89,141
108,50,45,36,141
45,40,4,50,141
80,5,114,43,141
48,29,88,101,141
24,19,38,115,141
29,30,105,69,141
33,32,118,91,141
91,61,99,91,141
45,8,76,45,141
69,14,116,89,141
35,51,113,53,141
37,49,79,46,141
32,106,26,48,141
47,100,98,102,141
80,62,82,6,141
73,12,30,11,141
1,115,23,32,141
3,39,13,31,141
27,99,53,86,141
10,24,44,62,141
2,28,18,115,141
106,54,22,51,141
61,68,22,108,141
88,92,99,78,141
41,107,51,27,141
116,12,108,62,141
44,54,100,66,141
58,114,109,54,141
63,105,0,44,141
72,110,83,2,141
60,110,85,49,141
81,15,82,26,141
72,4,89,96,141
109,23,83,6,141
106,62,9,41,141
111,10,98,49,141
98,53,11,113,141
34,12,65,50,141
70,10,114,55,141
99,62,67,1,141
72,41,18,111,141
111,17,24,64,141
104,68,71,60,141
14,37,14,68,141
17,50,66,5,141
78,13,48,57,141
70,15,18,37,141
111,51,114,84,141
35,16,95,106,141
117,88,114,42,141
59,103,100,66,141
64,13,41,40,141
70,102,33,38,141
76,22,72,52,141
55,106,37,30,141
49,25,20,67,141
9,46,115,8,141
36,57,48,6,141
54,55,102,60,141
65,99,66,21,141
35,116,39,118,141
52,62,30,30,141
98,70,54,115,141
45,110,49,25,141
86,38,52,105,141
6,40,59,113,141
8,52,9,21,141
19,23,57,104,141
21,106,16,31,141
3,34,89,106,141
78,15,112,16,141
39,113,30,37,141
76,18,82,36,141
32,105,18,33,141
46,24,85,33,141
81,7,6,41,141
103,78,51,28,141
51,21,112,80,141
18,117,4,94,141
9,100,82,45,141
30,117,101,104,141
46,37,44,16,141
59,98,86,32,141
48,101,40,22,141
114,79,79,31,141
91,58,85,42,141
1,24,36,112,141
63,62,105,44,141
52,56,82,4,141
42,96,40,34,141
36,9,90,90,141
43,56,51,115,141
47,114,1,18,141
17,49,115,85,141
33,27,68,18,141
114,6,65,62,141
103,44,106,74,141
97,98,105,95,141
47,20,58,65,141
78,66,19,59,141
9,16,81,8,141
6,36,55,108,141
47,5,23,108,141
37,33,98,113,141
15,111,60,55,141
42,50,112,49,141
79,49,87,96,141
51,99,102,74,141
40,38,30,7,141
101,70,87,10,141
65,62,1,16,141
2,14,87,96,141
9,30,46,4,141
104,79,98,44,141
114,51,42,97,141
27,27,43,113,141
112,18,68,5,141
61,112,1,47,141
27,39,33,26,141
40,17,108,79,141
116,93,71,56,141
21,50,44,40,141
45,7,56,103,141
87,8,56,67,141
75,59,80,64,141
86,32,28,56,141
83,17,9,108,141
104,117,57,67,141
18,40,43,17,141
1,114,39,14,141
118,12,70,112,141
75,43,34,15,141
35,30,58,66,141
6,32,106,72,141
24,20,52,101,141
84,5,51,63,141
4,110,32,104,141
45,31,49,118,141
30,37,57,114,141
28,112,48,11,141
38,91,65,62,141
98,74,76,40,141
75,51,27,108,141
23,49,21,43,141
66,20,17,39,141
101,111,30,58,141
29,102,85,28,141
62,57,15,62,141
33,33,1,32,141
17,20,31,98,141
40,4,33,30,141
16,114,64,15,141
3,41,48,87,141
33,16,79,3,141
65,102,13,32,141
45,4,112,2,141
104,91,33,7,141
77,15,117,0,141
49,88,20,48,141
86,26,114,21,141
17,61,44,46,141
44,31,5,114,141
24,32,49,95,141
111,62,3,48,141
113,6,24,118,141
9,24,101,86,141
110,16,76,29,141
35,27,36,29,141
44,108,66,14,141
87,6,40,116,141
92,112,14,21,141
95,69,34,12,141
67,60,12,32,141
118,21,95,80,141
16,58,27,100,141
13,47,23,61,141
26,52,46,32,141
39,115,45,118,141
49,107,33,116,141
5,115,88,96,141
109,59,96,88,141
10,99,64,22,141
76,33,41,99,141
25,104,26,112,142
67,15,105,24,142
4,27,58,38,142
11,27,65,10,142
97,74,54,23,142
14,111,58,43,142
104,34,86,56,142
118,41,87,79,142
101,71,75,46,142
48,39,4,65,142
6,110,93,56,142
96,73,48,33,142
50,87,90,3,142
110,55,48,51,142
20,118,105,112,142
23,109,78,9,142
68,108,6,100,142
82,8,86,85,142
76,16,31,111,142
1,96,54,26,142
86,4,54,21,142
95,74,59,42,142
7,96,70,114,142
31,109,53,27,142
3,118,76,37,142
81,67,8,13,142
58,22,63,105,142
10,116,105,77,142
6,48,1,69,142
51,13,109,111,142
112,27,59,83,142
78,108,83,73,142
107,4,91,74,142
67,49,74,57,142
8,96,52,11,142
70,104,81,80,142
5,30,89,61,142
63,106,100,29,142
75,103,6,107,142
96,7,3,11,142
0,80,7,63,142
6,36,114,33,142
113,22,4,21,142
106,12,102,8,142
60,26,87,55,142
30,107,56,41,142
111,43,43,38,142
113,79,79,117,142
53,27,115,83,142
81,68,101,48,142
96,117,18,103,142
83,4,95,32,142
8,96,75,58,142
96,65,105,83,142
97,108,9,2,142
4,105,64,104,142
52,118,65,8,142
92,50,112,6,142
75,113,3,92,142
115,42,48,38,142
97,11,26,116,142
0,60,23,114,142
103,63,62,32,142
102,54,111,16,142
106,45,91,106,142
63,49,112,108,142
74,117,54,39,142
88,84,4,52,142
63,23,61,87,142
99,12,113,106,142
23,105,3,26,142
62,54,100,52,142
55,43,78,12,142
11,91,99,117,142
55,25,110,79,142
47,85,112,69,142
12,76,115,26,142
5,33,44,34,142
62,11,79,77,142
48,57,49,29,142
8,39,69,60,142
104,82,104,34,142
86,66,80,85,142
79,44,93,56,142
69,87,7,47,142
90,54,13,106,142
2,11,97,6,142
91,65,2,118,142
93,87,107,18,142
19,105,88,52,142
74,49,6,41,142
58,45,103,67,142
87,79,54,50,142
2,96,48,16,142
69,7,52,25,142
79,52,1,46,142
102,53,4,25,142
99,69,23,112,142
64,51,88,52,142
116,19,73,112,142
102,116,101,41,142
95,52,44,50,142
112,47,48,17,142
67,36,115,13,142
0,83,58,16,142
66,45,43,14,142
3,94,63,21,142
93,78,105,77,142
104,50,102,40,142
59,10,56,31,142
76,57,71,38,142
103,84,116,5,142
68,11,107,8,142
64,47,115,90,142
98,55,96,112,142
25,103,3,70,142
76,57,3,107,142
7,63,81,65,142
73,113,12,116,142
58,7,58,23,142
54,26,101,11,142
32,110,89,76,142
53,9,88,57,142
91,118,110,10,142
10,113,77,12,142
114,13,0,34,142
104,84,109,54,142
105,59,12,111,142
105,78,114,36,142
95,1,58,11,142
48,11,99,110,142
116,19,88,117,142
96,61,93,73,142
86,9,4,96,142
81,85,48,83,142
99,110,6,67,142
11,28,8,66,142
10,64,66,54,142
11,62,19,108,142
93,103,97,42,142
14,5,104,110,142
107,4,107,19,142
83,79,97,47,142
5,102,89,56,142
60,20,80,74,142
11,22,12,86,142
102,49,45,61,142
4,54,100,46,142
9,90,106,50,142
49,35,88,82,142
0,46,84,114,142
74,46,98,43,142
76,52,17,111,142
6,57,87,111,142
108,24,110,110,142
14,85,79,75,142
112,91,52,39,142
109,77,56,20,142
55,34,14,111,142
97,118,30,113,142
54,38,11,77,142
49,13,17,107,142
63,44,98,49,142
107,49,118,37,142
93,86,60,16,142
111,42,81,4,142
75,62,69,88,142
62,43,75,65,142
101,62,89,106,142
8,112,109,74,142
105,32,80,113,142
75,80,103,55,142
28,112,93,9,142
113,49,9,55,142
54,22,25,115,142
67,20,110,81,142
99,78,100,1,142
83,51,50,26,142
108,40,71,68,142
15,85,108,105,142
116,22,93,54,142
77,7,116,15,142
101,72,2,80,142
103,26,95,2,142
60,43,73,50,142
25,111,116,78,142
92,77,84,104,142
96,38,97,108,142
88,7,49,57,142
109,112,58,86,142
97,28,15,107,142
79,45,59,32,142
93,78,12,31,142
4,9,107,23,142
79,53,105,117,142
96,51,114,7,142
6,37,1,26,142
0,9,92,48,142
109,4,113,72,142
117,29,64,51,142
18,13,39,27,143
111,47,69,85,143
14,42,84,21,143
38,56,5,93,143
91,65,45,29,143
85,16,84,6,143
91,61,108,55,143
25,9,74,12,143
22,57,25,39,143
109,110,43,109,143
67,6,80,0,143
41,27,60,13,143
76,96,70,39,143
70,44,34,19,143
50,48,45,52,143
114,13,116,86,143
111,23,46,116,143
106,100,39,43,143
80,66,112,58,143
25,22,94,0,143
43,39,41,8,143
43,43,104,52,143
34,91,108,76,143
108,69,65,14,143
62,54,73,16,143
114,73,50,16,143
114,97,70,81,143
90,21,92,21,143
35,13,19,91,143
58,15,20,94,143
56,28,5,92,143
97,39,51,8,143
72,33,92,86,143
78,9,111,70,143
85,73,59,19,143
14,95,66,14,143
105,116,26,92,143
61,76,31,51,143
38,32,106,23,143
76,78,70,18,143
115,17,49,98,143
24,29,94,59,143
6,49,78,79,143
107,10,100,31,143
28,94,32,54,143
87,38,65,99,143
98,92,64,3,143
76,61,118,116,143
24,15,38,14,143
15,87,58,53,143
57,104,23,41,143
95,41,22,52,143
31,55,112,55,143
40,38,21,21,143
83,4,18,86,143
52,26,69,104,143
86,40,88,19,143
27,53,93,24,143
52,20,36,6,143
104,56,36,0,143
110,71,24,6,143
102,68,100,19,143
113,116,86,88,143
116,55,53,41,143
58,97,94,18,143
59,82,39,43,143
100,105,85,30,143
109,97,111,49,143
40,23,112,25,143
43,50,92,18,143
59,113,66,105,143
104,60,118,58,143
107,0,31,44,143
48,40,107,111,143
108,59,20,59,143
107,8,111,52,143
82,32,79,57,143
91,15,76,88,143
117,13,52,21,143
108,80,3,91,143
72,57,14,14,143
76,42,49,8,143
99,3,46,17,143
87,55,45,105,143
65,7,44,28,143
25,49,90,43,143
60,101,99,32,143
60,20,47,85,143
82,60,111,52,143
35,14,90,23,143
111,62,92,48,143
20,10,38,54,143
99,7,50,89,143
1,52,36,98,143
87,53,74,4,143
32,56,69,57,143
67,61,44,113,143
108,44,3,54,143
71,117,42,13,143
84,89,69,18,143
78,9,48,18,143
28,49,87,71,143
94,58,36,96,143
87,81,21,52,143
88,19,20,18,143
71,58,95,8,143
94,66,27,88,143
62,27,12,59,143
110,102,16,4,143
58,32,114,104,143
22,7,95,43,143
112,97,53,16,143
20,98,58,80,143
83,54,100,66,143
52,48,81,38,143
71,94,6,55,143
12,59,56,11,143
110,69,72,65,143
89,84,79,108,143
104,113,73,37,143
113,62,109,54,143
84,3,71,97,143
69,5,71,52,143
57,23,40,20,143
115,114,63,110,143
15,31,54,84,143
41,17,22,11,143
35,92,118,12,143
45,114,1,48,143
76,64,68,32,143
54,18,31,90,143
29,96,35,105,143
17,92,104,10,143
90,73,34,103,143
90,95,109,90,143
32,99,76,97,143
80,23,102,115,143
48,91,114,28,143
112,10,33,55,143
41,44,36,103,143
42,14,104,66,143
62,110,63,39,143
1,52,83,40,143
41,17,78,70,143
52,112,54,14,143
101,20,74,87,143
116,96,55,33,143
6,50,107,45,143
27,44,32,3,143
17,15,69,86,143
33,49,35,33,143
33,91,109,62,143
90,92,19,27,143
39,100,114,86,143
15,56,55,94,143
76,2,94,50,143
26,54,27,12,143
30,33,107,44,143
64,22,52,32,143
103,35,28,92,143
74,44,99,35,143
49,99,24,40,143
17,38,63,28,143
78,19,23,33,143
108,36,73,82,143
66,18,43,103,143
99,86,108,51,143
76,60,79,8,143
76,38,103,2,143
52,116,23,37,143
68,83,35,92,143
81,59,95,57,143
57,30,43,98,143
89,20,78,47,143
78,18,22,37,143
53,118,95,115,143
106,73,22,54,143
36,1,98,89,143
37,36,87,7,143
27,87,116,31,143
76,77,105,88,143
75,3,113,35,143
19,22,118,77,143
37,39,77,91,143
46,40,76,93,143
104,1,83,50,143
83,91,28,41,143
109,86,44,28,143
5,86,108,100,143
52,12,90,69,143
70,65,109,7,143
53,24,108,33,143
86,83,86,18,143
111,68,60,10,143
112,21,16,54,143
76,58,73,92,143
113,53,60,62,143
58,112,32,102,143
103,8,49,96,143
74,3,34,55,143
107,99,82,24,144
59,33,89,29,144
104,14,94,33,144
76,33,60,36,144
62,65,63,48,144
109,102,77,117,144
104,115,45,14,144
80,45,66,98,144
104,102,77,59,144
65,30,55,30,144
88,27,78,111,144
71,117,65,12,144
109,96,77,23,144
49,31,106,106,144
74,48,68,76,144
96,57,98,35,144
82,88,90,24,144
95,23,63,46,144
58,35,110,43,144
93,49,98,19,144
116,55,115,70,144
116,25,76,29,144
109,30,92,45,144
104,63,98,1,144
74,42,90,22,144
97,52,86,7,144
59,113,48,12,144
78,9,82,52,144
101,38,92,5,144
95,9,72,109,144
78,67,9,118,144
85,104,100,30,144
89,50,105,43,144
6,107,61,48,144
17,117,59,43,144
117,107,105,97,144
65,48,60,32,144
45,2,76,67,144
97,31,107,30,144
73,10,81,102,144
91,13,8,115,144
110,101,97,0,144
88,58,71,40,144
58,17,73,7,144
103,60,59,31,144
64,48,97,66,144
86,25,89,6,144
66,61,65,81,144
107,55,59,18,144
63,82,67,29,144
100,10,100,1,144
49,117,89,23,144
47,26,89,31,144
79,39,115,33,144
78,105,2,118,144
16,113,91,40,144
20,116,82,9,144
99,66,62,38,144
62,116,97,65,144
46,21,108,8,144
40,5,101,64,144
0,115,91,50,144
9,113,72,3,144
86,32,80,50,144
76,118,106,11,144
7,106,91,26,144
50,22,72,95,144
81,25,62,94,144
99,23,80,6,144
109,29,70,51,144
107,26,115,37,144
80,62,72,48,144
99,50,86,108,144
58,73,114,37,144
92,54,115,10,144
43,2,76,24,144
64,92,72,64,144
112,77,78,79,144
54,113,5,117,144
58,18,71,105,144
85,103,113,41,144
10,117,70,109,144
62,26,44,11,144
71,45,95,27,144
81,83,85,9,144
64,9,75,92,144
77,31,110,7,144
104,8,40,4,144
92,51,73,3,144
75,104,116,114,144
71,41,82,16,144
114,69,71,95,144
74,65,53,10,144
90,38,53,15,144
80,96,117,107,144
111,48,91,54,144
86,24,65,12,144
78,59,114,52,144
70,70,108,30,144
67,26,92,1,144
95,26,60,36,144
55,22,81,14,144
92,1,107,55,144
62,42,87,34,144
60,77,88,105,144
117,116,80,76,144
108,62,110,61,144
107,13,111,16,144
89,35,43,0,144
90,54,62,42,144
113,1,66,109,144
105,107,93,63,144
104,97,86,16,144
106,15,71,46,144
114,3,74,31,144
113,113,90,28,144
81,29,73,63,144
67,69,70,15,144
96,62,69,115,144
105,2,115,44,144
79,62,118,14,144
117,25,96,45,144
103,54,77,6,144
61,117,93,2,144
75,26,77,94,144
60,9,95,45,144
99,4,67,42,144
43,5,57,23,144
2,111,74,57,144
74,53,88,6,144
93,8,109,57,144
93,3,111,104,144
87,10,86,33,144
51,20,68,12,144
104,33,65,79,144
50,21,89,54,144
67,97,74,19,144
67,35,107,51,144
113,34,83,37,144
74,81,99,16,144
85,66,92,20,144
59,78,80,108,144
106,48,75,3,144
74,110,51,25,144
116,32,107,66,144
89,22,65,17,144
113,5,56,118,144
68,100,56,13,144
2,107,69,53,144
64,69,97,56,144
67,41,96,30,144
70,18,113,80,144
68,82,73,93,144
57,118,108,18,144
65,88,84,27,144
104,110,90,51,144
76,68,89,28,144
89,22,13,116,144
78,97,79,15,144
72,110,51,25,144
57,26,80,79,144
69,3,74,94,144
72,101,49,4,144
101,34,107,18,144
68,108,101,10,144
106,15,99,46,144
80,116,113,18,144
89,43,90,29,144
79,114,11,113,144
60,62,88,21,144
53,5,74,12,144
86,47,68,111,144
66,106,81,55,144
79,71,67,114,144
62,82,94,40,144
81,42,105,27,144
64,44,84,113,144
118,43,71,66,144
59,72,72,110,144
64,7,67,45,144
94,56,107,27,144
109,22,90,99,144
65,30,45,1,144
114,82,67,63,144
117,14,83,112,144
81,103,96,16,144
70,27,92,37,144
67,36,97,56,144
56,35,110,44,144
76,4,88,28,144
88,25,105,100,144
109,105,103,21,144
55,10,117,31,144
95,20,52,4,144
111,23,66,38,144
5,114,115,114,144
84,115,70,58,144
36,116,82,38,144
111,4,84,45,144
112,10,58,108,144
55,84,10,83,145
66,44,34,70,145
49,63,49,69,145
14,72,38,106,145
2,101,11,81,145
104,48,72,81,145
63,56,37,30,145
23,102,24,91,145
23,38,0,98,145
32,71,13,105,145
16,117,73,101,145
83,70,113,6,145
35,66,54,53,145
16,113,52,17,145
27,51,108,41,145
73,102,64,109,145
104,24,18,68,145
53,72,50,101,145
34,1,97,63,145
31,77,70,100,145
71,57,51,16,145
39,19,110,37,145
61,87,13,25,145
112,61,30,46,145
28,47,51,91,145
115,45,28,73,145
78,38,9,79,145
65,53,24,90,145
13,84,95,44,145
42,107,5,116,145
115,9,45,8,145
40,19,90,72,145
12,23,41,56,145
0,91,68,59,145
41,118,10,86,145
91,42,80,111,145
118,65,88,81,145
50,65,97,20,145
56,33,60,116,145
56,117,77,65,145
18,34,97,62,145
39,93,99,62,145
111,55,55,69,145
16,18,94,66,145
81,95,5,83,145
8,73,95,24,145
22,61,108,56,145
51,65,23,42,145
49,96,18,72,145
80,16,82,39,145
58,63,35,45,145
27,64,68,113,145
17,110,105,13,145
84,101,66,69,145
36,82,21,69,145
24,79,45,53,145
80,56,59,36,145
61,33,25,89,145
25,79,102,35,145
93,64,71,58,145
89,38,104,41,145
40,76,40,96,145
34,99,57,105,145
63,98,87,98,145
24,38,68,68,145
48,85,68,43,145
24,99,14,95,145
26,39,86,100,145
43,43,72,45,145
101,26,113,56,145
39,99,57,51,145
53,20,50,53,145
50,87,9,102,145
105,15,111,42,145
34,30,59,61,145
14,101,36,87,145
8,67,35,91,145
18,22,57,98,145
26,18,104,26,145
86,69,76,117,145
1,113,24,55,145
34,35,6,23,145
70,104,116,1,145
104,29,95,49,145
115,17,19,81,145
31,40,6,105,145
71,93,85,85,145
97,27,29,38,145
48,70,83,104,145
116,52,32,94,145
80,33,24,45,145
116,1,61,86,145
95,42,33,61,145
19,113,4,109,145
31,10,72,46,145
38,19,63,101,145
37,100,47,36,145
39,44,56,80,145
40,87,51,79,145
70,114,40,90,145
50,15,18,55,145
67,71,38,84,145
41,105,7,102,145
44,94,13,85,145
103,32,87,37,145
24,64,31,48,145
86,60,27,20,145
16,72,61,101,145
11,8,38,85,145
71,74,58,42,145
30,96,15,70,145
47,62,1,90,145
66,111,93,113,145
32,61,12,113,145
14,64,92,84,145
23,67,64,85,145
29,12,12,108,145
79,51,86,89,145
26,59,52,45,145
13,55,109,45,145
62,84,54,106,145
51,94,19,9,145
49,56,22,101,145
90,71,103,51,145
12,97,45,3,145
1,21,86,44,145
28,7,39,28,145
12,22,59,40,145
51,31,73,56,145
102,21,31,33,145
42,8,58,102,145
61,68,7,3,145
75,50,45,106,145
29,29,3,65,145
76,63,16,47,145
12,43,13,12,145
35,106,71,38,145
25,116,47,94,145
113,40,31,44,145
32,1,17,42,145
2,90,72,99,145
23,118,8,20,145
45,23,17,28,145
63,55,20,85,145
108,46,74,116,145
98,32,72,103,145
86,53,116,44,145
103,25,19,7,145
50,54,13,45,145
33,115,115,64,145
35,23,112,16,145
113,31,52,110,145
69,55,65,99,145
90,96,41,81,145
86,98,82,109,145
13,60,46,60,145
27,38,62,48,145
19,93,69,33,145
16,10,49,85,145
15,91,36,46,145
25,24,6,89,145
110,44,13,92,145
35,74,118,22,145
82,94,59,82,145
92,53,52,117,145
37,35,100,42,145
35,83,72,85,145
68,66,35,3,145
34,22,77,73,145
28,42,52,97,145
10,4,98,23,145
88,44,50,54,145
12,94,108,42,145
12,8,13,14,145
98,59,32,112,145
23,6,58,36,145
43,109,26,74,145
62,15,37,42,145
25,116,22,110,145
34,27,51,117,145
95,15,36,15,145
45,63,51,85,145
102,53,61,92,145
17,60,24,27,145
35,9,35,14,145
42,49,35,53,145
115,51,106,20,145
20,47,62,68,145
40,13,29,85,145
29,48,22,34,145
20,23,31,98,145
25,15,77,39,145
6,79,78,110,145
87,56,8,61,145
87,39,82,87,145
56,82,26,27,145
87,42,0,113,145
27,111,3,106,145
5,0,35,8,145
